Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
LNVUJ,mango  scott wells,Consumer Discretionary,192.95,166.63,8.828482,14.33,56.27,154.61,4372204422,31993588912,2.03599,39.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNVUJ
TDZEM,pk courtney travis,Financials,13.03,-0.68,5.058889,4.23,213.79,434.41,73305478397,35009294691,3.606184,109.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDZEM
ITYKL,nail duke sculpture,Utilities,139.73,50.48,2.279295,10.29,180.3,270.62,94963209582,24444310165,1.064982,58.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ITYKL
MJDYC,kylie  hong filling,Financials,121.77,33.91,6.730829,-15.67,193.97,1.18,49785211447,17254188047,7.813743,79.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MJDYC
PFIVV,lobotomy number mamas,Information Technology,242.59,158.66,1.214141,-3.8,72.55,244.22,44279041976,84966835616,1.842147,147.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFIVV
SGFVM,parsley teeth candle,Industrials,79.35,9.73,5.911535,-0.52,306.34,449.9,45185368685,25048899156,5.116559,190.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SGFVM
YBGNY,rosemary remote sonic,Health Care,212.44,196.22,2.501883,-0.71,94.4,38.29,28872255945,58700258296,6.708064,115.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YBGNY
VDHNG,lobotomy snow ric ,Consumer Discretionary,70.77,68.3,6.363691,-12.43,426.95,463.99,51065690329,17107319353,4.67077,150.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VDHNG
FAQYR,white kylie  star,Health Care,270.09,2.93,8.720473,-5.03,28.08,119.04,31182321781,71525662461,1.751315,114.05,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAQYR
ERTRG,cena rajan ken,Telecommunication Services,182.84,-28.12,2.552642,7.12,11.43,103.2,90738419344,13615825678,2.792445,94.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ERTRG
NULQA,intern cavitiy percey,Financials,16.72,177.76,8.538207,-6.33,389.24,188.6,66660407630,74325890693,1.603685,194.67,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NULQA
OJKYC,rasp filling king,Information Technology,219.1,173.59,6.403887,-8.51,454.68,339.41,64522384131,50753595869,1.432508,171.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OJKYC
GQOBP,basil oboe sonic,Utilities,269.25,133.05,5.425618,-9.43,373.44,276.37,42555865696,74049776905,3.326666,171.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GQOBP
COXFQ,hunger jenner straw,Financials,255.34,94.93,7.442584,-13.73,286.61,125.78,50393891504,51155600511,2.16352,71.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COXFQ
WBJNJ,fart doja candle,Consumer Discretionary,60.74,144.84,6.183433,-11.28,49.33,455.14,79933073551,25617562391,1.466968,75.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBJNJ
HVRXW,ally anita cow,Information Technology,46.32,183.02,1.876588,-6.15,394.44,348.16,63619455632,40470656066,3.847985,121.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HVRXW
SXGTM,dez publixes straw,Consumer Discretionary,219.18,-32.83,1.384283,-12.12,330.66,276.23,13419256567,43284096878,8.916104,188.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SXGTM
AOYOE,linus jackson chips,Consumer Discretionary,48.31,152.75,6.319429,-7.95,496.69,432.87,59469641230,76562813549,6.265379,16.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOYOE
SHRHM,vape veneers nun,Financials,231.07,177.7,6.83362,14.16,77,23.31,99546249492,31496386615,1.661123,49.29,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHRHM
TULSM,luke taylor yeast,Utilities,66.93,190.27,2.242299,12.68,271.9,419.42,56946288159,82827726294,8.787477,184.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TULSM
QXLAW,candle ice truck,Financials,115.08,154.68,5.407525,-8.42,245.99,303.34,8319997756,73600107067,3.462606,50.61,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QXLAW
DUQZN,fart iceberg kite,Consumer Discretionary,276.96,54.79,1.093413,-16.67,340.9,319.65,45869295630,85434010965,4.977907,167.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DUQZN
RMGAS,wax ken kong,Real Estate,46.65,89.3,5.414255,-1.76,267.95,112.99,89654739675,93081959843,1.341034,151.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMGAS
PICIU,timothy spice men ,Utilities,163.05,72.02,7.205498,5.09,103.08,489.55,39549066398,47668122373,4.872811,89.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PICIU
KNITH,ben boom sink,Real Estate,274.99,-46.06,4.743588,12.17,20.12,260.58,8170255009,76591952094,3.798454,114.19,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KNITH
HNPVZ,betty nose water,Health Care,155.69,54.24,5.584199,-7.37,250.4,417.47,69452902338,7312318578,7.638573,51.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HNPVZ
IVDBD,lizard might kermit,Information Technology,215.22,-9.53,8.399245,18.16,221.41,392.66,56848372436,27722138916,8.737563,30.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IVDBD
KYFSL,priest jenner uncle,Industrials,281,60.37,7.809818,12.64,185.89,249.48,44880895054,92628881302,1.990106,15.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KYFSL
ZPTYA,king jack  snoopy,Real Estate,147.8,-31.31,2.609658,14.81,388.26,158.75,30429951354,59275610892,6.570624,62.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZPTYA
NGAWP,wells mamas games,Materials,87,130.91,5.207585,-1.09,218.52,313.79,92009956062,56151162082,1.278897,143.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NGAWP
PAVVH,cavitiy teeth money,Information Technology,155.77,-37.92,3.296237,-5.32,362.6,351.47,36346828726,22586644936,6.271235,127.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAVVH
QRDVF,mother balm anita,Materials,255.75,-47.72,5.319547,-2.16,295.01,499.61,61596726621,64145997015,7.524767,89.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QRDVF
HMTYK,bread hobo jon,Energy,287.91,154.8,7.852808,-4.26,396.12,34.2,96214478279,83489461127,5.736205,47.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HMTYK
PCTHN,reitz snow mouth,Health Care,193.62,189.67,4.443753,16.38,284.21,286.61,49936435896,34593682942,6.089862,166.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCTHN
OMOMB,trish mango  snoopy,Consumer Staples,244.61,-6.08,4.059547,11.08,324.39,86.76,83752718388,36461558153,1.902015,73.48,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OMOMB
DONWU,hong jackson music,Consumer Staples,287.15,21.05,4.166095,5.8,489.14,443.88,79641261435,27493178339,8.320642,72.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DONWU
LVUJK,cena a&a veneers,Industrials,15.61,168.52,7.106925,-16.92,262.15,8.24,58559603896,19285986221,7.024343,53.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LVUJK
RMCUU,sugar piggy duke,Information Technology,213.69,71.76,2.107229,-11.37,445.89,431.93,21898904203,11641865834,2.723015,51.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMCUU
ZSIDJ,snow monet doga,Industrials,119.16,147.31,2.427207,1.94,393.73,172.59,44939584284,34543069515,3.920567,9.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZSIDJ
DKUIR,luke rajan balm,Consumer Discretionary,194.3,132.16,3.76542,16.11,156.67,275.11,89034275564,94646533432,1.771221,189.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DKUIR
VOJTC,rajan king lizard,Energy,269.87,141.27,3.580044,19.13,442.74,376.4,79677151047,41524023113,1.95635,76.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VOJTC
ZBYVL,jack  family filling,Industrials,41.94,76.77,7.77335,3.78,173.41,293.94,91605290425,19411955236,6.92437,41.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBYVL
XDXLT,a&a orange lobotomy,Information Technology,3.4,168.35,2.851077,-10.21,340.18,208.18,30086768348,79824532112,2.358546,127.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XDXLT
DEZAZ,king john  hobo,Industrials,55.79,-0.36,8.389042,15.91,456.28,31.9,88659212642,37437856674,2.588317,2.61,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DEZAZ
UEHFE,cat dex luke,Utilities,1.15,-47.66,2.105814,18.29,317.37,417.2,33985105545,87152607791,5.80461,20.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UEHFE
JFGYM,roll lavendar orange,Industrials,185.57,141.41,1.926662,0.84,236.43,402.89,47467399739,74911112857,7.59654,105.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JFGYM
NYOUH,kermit monkey scott,Real Estate,105.4,-39.25,2.278643,17.78,484.36,348.98,99018161910,13902384236,1.251203,132.16,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NYOUH
ADYVI,piggy betty jack ,Industrials,15.51,127.03,8.95982,-1.82,15.26,120.74,5984072199,40242915514,3.226534,5.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADYVI
OQTZS,yeet peeta roll,Consumer Discretionary,104.55,133.73,3.367668,13.3,335.1,452.21,4913308290,535275311,6.862693,189.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OQTZS
ZVEXD,rummikub crown computer,Financials,232.97,148.98,3.847647,-4.56,202.65,83.83,16375640264,13715131953,1.510787,70.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZVEXD
DVVFU,kim filling nail,Utilities,66.17,60.82,6.901744,7.86,339.95,352.56,48883707816,41326370302,4.517106,117,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVVFU
TYKHW,brother ken rasp,Industrials,12.71,17.06,1.444212,-7.52,407.76,150.64,72552471686,57602442164,4.615612,139.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TYKHW
UUYYS,music dez cat,Information Technology,121.24,138.17,2.357112,10.24,19.25,299.03,19698093730,50499750206,1.712712,182.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UUYYS
MKHUR,filling katniss games,Industrials,142.8,197.71,7.167267,-10.86,493.78,79.33,87989583311,552979047,2.649508,160.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKHUR
HILWS,ric  trish red,Financials,15.33,28.61,5.251261,-19.55,165.54,459.03,45894738803,72015506343,1.491818,52.52,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HILWS
ZZDHZ,ice libwests lip,Consumer Discretionary,28.46,-29.19,1.502128,-17.42,243.84,203.25,37974053251,3157728499,8.460884,50.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZZDHZ
KWYJB,star a&a neyaa,Consumer Staples,231,121.35,7.303239,15.52,157.4,130.54,3914540076,37119029491,1.937597,87.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KWYJB
SDAVX,jackson kim blanket,Health Care,54.07,58.92,8.407056,12.89,7.14,263.53,25055779333,94645999302,6.414137,50.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SDAVX
SRXDF,mouth jenner bottle ,Real Estate,244.42,-19.01,8.448675,-13.76,82.36,458.51,89747383412,52175635936,7.369116,93.16,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRXDF
YTAEN,intern swift rajan,Consumer Discretionary,32.71,164.84,6.162433,17.25,22.94,125.1,40817041151,59285058014,5.557472,21.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YTAEN
QVOHM,mango  courtney scott,Financials,298.31,96.04,7.028552,18.1,170.72,489.69,3521637342,86621960807,2.481914,88.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QVOHM
FWDFH,cigar president snoopy,Utilities,108.49,66.13,2.986487,-4.12,153.67,139.02,91294578951,25216127785,3.209121,182.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FWDFH
KDESI,nail remote john ,Information Technology,13.08,147.72,7.706269,-8.39,85.64,42.68,16816302689,97699810215,3.847782,148.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KDESI
WAFRI,teeth nun lucy,Financials,260.87,7.21,5.019002,-19.64,88.67,97.9,31159223918,21697207806,8.367332,16.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAFRI
DKNGV,boom brother bite,Real Estate,129.1,130.74,2.292226,-9.16,448.48,255.76,99161663486,27950814894,6.768169,127.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DKNGV
VCMUU,yeast spice teeth,Financials,66.37,87.7,8.501405,1.91,484.11,213.08,36045819598,12176339631,2.412825,55.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VCMUU
IGGQP,libwests lime  neyaa,Consumer Discretionary,114.8,-0.71,6.96407,14.21,252.07,376.32,7011646932,22595118806,6.497278,149.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IGGQP
OZJQK,veneers balm linus,Consumer Staples,257.66,89.81,3.921295,6.74,473.96,303.57,48104821659,6233258143,1.263312,82.03,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OZJQK
ANBWX,jackson dez chocolate,Industrials,191.34,132.32,1.256168,0.4,134.65,422.48,71472188165,22727771745,4.396814,81.41,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ANBWX
ODIDW,mercy basil yellow,Utilities,114.02,39.08,2.491084,11.35,480.83,129.38,94473725524,33600506491,7.810699,50.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ODIDW
NJVTT,yeet taylor aunt,Information Technology,196.66,-6.23,7.020638,10.17,181.83,23.01,32150929290,80655446907,1.745562,57.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NJVTT
NYGNI,jackson elmo mango ,Consumer Discretionary,99.23,33.63,8.773997,12.17,274.97,41.87,76188566520,91387035984,4.310989,190.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NYGNI
FAQNT,khloe roll kylie ,Consumer Discretionary,199.29,160.96,8.165111,-7.68,129.32,180.64,35494707845,4599931861,4.047673,175.26,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FAQNT
JDHNV,doja ben ice,Industrials,283.75,176.13,2.886005,-12.93,379.38,406.01,27628069410,90046439133,4.921697,189.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JDHNV
KOVDO,flute scott nose,Consumer Discretionary,192.65,112.77,3.659871,10.91,140.02,272.2,59420572790,25992318340,1.065438,144.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KOVDO
PDMTE,cavitiy ice jenner,Real Estate,251.71,164.38,2.210399,-14.9,234.76,55.63,32060530599,25229014451,6.91513,61.18,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PDMTE
GUHRP,sugar kong flute,Health Care,29.88,189.9,1.906733,7.01,277.59,238.29,41783717040,55366093267,1.910488,3.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GUHRP
QAWJX,blanket vape moboe,Consumer Discretionary,247.08,65.63,5.801937,-17.97,180.53,75.9,64619444986,24071461736,6.047375,133.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QAWJX
KIYJK,chocolate lime  yeast,Consumer Staples,176.18,-18.17,4.073208,-17.74,140.92,74.05,22125843863,25712987237,3.738334,52.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KIYJK
LVRWJ,snoopy brown car,Financials,288.82,-48.89,3.984827,16.93,354.39,49.14,32361560598,95683085398,1.909762,80.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LVRWJ
RVSVI,luke mobbey martsons,Financials,214.09,195.6,8.900238,16.5,275.28,94.11,57077215407,54975804983,4.387532,98.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RVSVI
HAGPY,lobo martsons cat,Financials,175.66,10.71,3.725916,-16.61,206.99,290.57,44966760383,41618326078,3.792665,9.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HAGPY
MKZLS,computer voks rajan,Information Technology,86.67,158.23,6.78307,16.21,247.7,120.54,56024743362,96508900207,6.511864,27.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKZLS
JUHIP,green  lip martsons,Real Estate,145.44,-49.71,3.260474,-8.05,235.75,175.1,27464759381,3471105067,7.030192,35.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JUHIP
EZXQF,men  ice martsons,Information Technology,169.34,179.34,7.55042,-18.65,106.39,339,80759031380,75868256221,2.506805,148.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EZXQF
LHRFN,black parsley monet,Health Care,51.65,34.36,1.796835,-8.42,286.64,221.08,56936801514,18107681959,7.745202,58.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LHRFN
ILXVE,ric  ice pk,Consumer Staples,114.46,7.67,6.358239,11.05,40.17,54.91,51284516005,52775678894,4.748727,19.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ILXVE
YENQB,cigar ice fire,Financials,106.97,14.86,1.780397,-10.4,237.71,47.8,49589237091,30473209800,6.555371,31.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YENQB
BJEKK,vape kardashian white,Real Estate,100.97,-9.92,7.182399,-15.13,194.07,17.65,40531296849,68587042925,6.244541,14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BJEKK
DMRAP,yeast chocolate katniss,Financials,215.22,144.54,8.089512,9.81,240.43,24.72,33932181726,31439783601,8.988894,68.05,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DMRAP
FVGMC,anita snoopy mazdarati,Consumer Discretionary,211.05,159.82,6.120099,8.26,445.11,469.79,18872424910,66355865797,8.033779,82.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FVGMC
WSSNR,president mamas sink,Information Technology,212.61,186.03,5.381225,15.91,24.08,54.6,67402515034,89393382950,8.301286,8.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WSSNR
WXDLY,mercy brother boat,Materials,74.29,53.25,2.830832,-12.16,240.37,342.18,43643074060,3667810151,3.920865,151.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WXDLY
NUIJY,lash jimmy star,Information Technology,14.11,40.43,4.937459,1.12,478.66,195.64,60518472021,41890730124,8.349714,190.05,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NUIJY
HZQZT,tongue sculpture duke,Real Estate,3.69,-39.09,1.633409,-10.06,19.69,101.22,42249130976,1298781294,4.525437,59.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HZQZT
BTEMR,phone wells cigar,Energy,29.69,54.38,6.12143,-17.52,199.86,283.57,19031602475,29075680766,3.717923,168.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BTEMR
SIQLM,moboe sculpture bottle ,Financials,215.99,47.91,3.231037,-0.04,47.89,499.12,49827603159,42488429468,2.459986,49.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SIQLM
JAVMN,dez mamas martsons,Industrials,268.89,122.45,4.86094,-1.54,17.24,112.27,54369706714,85667580588,3.935023,33.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JAVMN
IFIKX,wax kardashian wells,Consumer Discretionary,239.74,79.8,4.553845,-2.25,398.36,122.61,52590400591,1355526228,3.704728,171.37,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IFIKX
ZHYGO,chuck mango  priest,Industrials,188.16,78.06,6.512886,12.11,22.97,249.98,52409184135,34829534460,2.310988,63.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZHYGO
KISBQ,ric  tree flute,Telecommunication Services,28.77,195.62,5.873652,-1.34,413.36,80.95,74091265034,60806942690,6.993892,102.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KISBQ
CAWAE,jon lip pita,Industrials,55.86,34.37,8.116988,-5.87,425.53,408.45,39073762600,78342272954,5.690753,152.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAWAE
YQVTB,sister orange chips,Information Technology,213.01,107.84,3.138383,9.32,469.68,163.35,24026121356,34312312293,1.965127,105.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YQVTB
EFCBG,chocolate blue  moboe,Financials,108.56,28.98,7.744147,-5.25,274.83,347.93,17874535969,62455480618,3.920798,113.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EFCBG
GCRBR,oboe monkey anita,Real Estate,286.75,70.6,2.473599,15.39,128.89,438.44,70882887764,24809518323,6.622208,129.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GCRBR
ZJJFB,chuck elmo jackson,Industrials,223.11,177.91,6.139519,0.45,220.69,234.06,75372539622,68334485346,6.280038,128.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZJJFB
EYFSK,moboe car betty,Utilities,152.54,195.77,8.015081,2.68,98.54,87.34,99812831109,84123069952,6.005878,199.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EYFSK
MVHKI,courtney cup timotee,Real Estate,182.96,193.98,6.624238,-8.8,92.71,344.6,33129226698,24005332844,3.69296,79.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MVHKI
